cleaned_file,business_file,has_business_section,has_competition_term_in_business,has_competition_section,business_chars
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-12__CHARLES & COLVARD LTD__0001140361-23-048055.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-12__CHARLES & COLVARD LTD__0001140361-23-048055.txt,True,False,False,9730
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-12__Oil-Dri Corp of America__0000074046-23-000058.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-10-12__Oil-Dri Corp of America__0000074046-23-000058_business.txt,True,False,False,2048
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-13__BANGFU TECHNOLOGY GROUP CO., LTD.__0001731122-23-001899.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-13__BANGFU TECHNOLOGY GROUP CO., LTD.__0001731122-23-001899.txt",True,False,False,3605
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-13__PETRO USA, INC.__0001658521-23-000008.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-13__PETRO USA, INC.__0001658521-23-000008.txt",True,False,False,13711
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-13__Ridgedale Holdings Inc.__0001683168-23-007142.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-10-13__Ridgedale Holdings Inc.__0001683168-23-007142_business.txt,True,False,False,1618
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-16__Arem Pacific Corp__0001515971-23-000135.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-16__Arem Pacific Corp__0001515971-23-000135.txt,True,False,False,77615
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-16__VERDE RESOURCES, INC.__0001640334-23-001838.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-16__VERDE RESOURCES, INC.__0001640334-23-001838.txt",True,False,False,42492
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-19__DALRADA FINANCIAL CORP__0001683168-23-007283.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-10-19__DALRADA FINANCIAL CORP__0001683168-23-007283_business.txt,True,False,False,12307
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-19__LINDSAY CORP__0000950170-23-054198.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-10-19__LINDSAY CORP__0000950170-23-054198_business.txt,True,False,False,15057
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-25__SCHNITZER STEEL INDUSTRIES, INC.__0000950170-23-055162.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-25__SCHNITZER STEEL INDUSTRIES, INC.__0000950170-23-055162.txt",True,False,False,17884
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-27__HIMALAYA TECHNOLOGIES, INC__0001493152-23-038473.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-10-27__HIMALAYA TECHNOLOGIES, INC__0001493152-23-038473_business.txt",True,False,False,5425
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-30__Concrete Leveling Systems Inc__0001477932-23-007956.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-10-30__Concrete Leveling Systems Inc__0001477932-23-007956_business.txt,True,False,False,6537
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-30__Hartford Great Health Corp.__0001493152-23-038652.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-30__Hartford Great Health Corp.__0001493152-23-038652.txt,True,False,False,7830
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-30__NON INVASIVE MONITORING SYSTEMS INC _FL___0001493152-23-038672.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-30__NON INVASIVE MONITORING SYSTEMS INC _FL___0001493152-23-038672.txt,True,False,False,1002
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-30__Phoenix Plus Corp.__0001493152-23-038585.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-30__Phoenix Plus Corp.__0001493152-23-038585.txt,True,False,False,8015
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-10-30__Rise Gold Corp.__0001062993-23-019828.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-10-30__Rise Gold Corp.__0001062993-23-019828.txt,True,False,False,13735
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-03__ENZO BIOCHEM INC__0001213900-23-083566.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-03__ENZO BIOCHEM INC__0001213900-23-083566.txt,True,False,False,149043
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-08__ROCKWELL AUTOMATION, INC__0001024478-23-000126.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-08__ROCKWELL AUTOMATION, INC__0001024478-23-000126.txt",True,False,False,3678
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-13__EMERSON ELECTRIC CO__0000032604-23-000044.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-11-13__EMERSON ELECTRIC CO__0000032604-23-000044_business.txt,True,False,False,5915
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-13__GLADSTONE CAPITAL CORP__0001143513-23-000013.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-13__GLADSTONE CAPITAL CORP__0001143513-23-000013.txt,True,False,False,269237
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-13__Healthcare Integrated Technologies Inc.__0001493152-23-040543.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-13__Healthcare Integrated Technologies Inc.__0001493152-23-040543.txt,True,False,False,5771
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-14__BRILLIANT N.E.V. CORP.__0001520138-23-000494.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-14__BRILLIANT N.E.V. CORP.__0001520138-23-000494.txt,True,False,False,27782
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-16__KINETIC GROUP INC.__0001477932-23-008560.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-16__KINETIC GROUP INC.__0001477932-23-008560.txt,True,False,False,5691
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-16__MAXIMUS, INC.__0001032220-23-000096.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-16__MAXIMUS, INC.__0001032220-23-000096.txt",True,False,False,158046
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-16__Panamera Holdings Corp__0001640334-23-002189.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-16__Panamera Holdings Corp__0001640334-23-002189.txt,True,False,False,53542
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-16__Sally Beauty Holdings, Inc.__0000950170-23-064558.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-11-16__Sally Beauty Holdings, Inc.__0000950170-23-064558_business.txt",True,False,False,845
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-20__Welsis Corp.__0001683168-23-008323.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-11-20__Welsis Corp.__0001683168-23-008323_business.txt,True,False,False,1876
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-21__Cencora, Inc.__0001140859-23-000197.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-21__Cencora, Inc.__0001140859-23-000197.txt",True,False,False,4858
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-21__Warner Music Group Corp.__0001319161-23-000036.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-21__Warner Music Group Corp.__0001319161-23-000036.txt,True,False,False,2339
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-22__SCOTTS MIRACLE-GRO CO__0001546380-23-000037.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-22__SCOTTS MIRACLE-GRO CO__0001546380-23-000037.txt,True,False,False,8713
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-28__EDGEWELL PERSONAL CARE Co__0001628280-23-040139.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-28__EDGEWELL PERSONAL CARE Co__0001628280-23-040139.txt,True,False,False,20274
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-29__Cerence Inc.__0000950170-23-066654.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-11-29__Cerence Inc.__0000950170-23-066654_business.txt,True,False,False,142642
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-29__Enertopia Corp.__0001062993-23-021580.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-11-29__Enertopia Corp.__0001062993-23-021580_business.txt,True,False,False,13141
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-30__Azzurro Solutions Corp.__0001477932-23-008872.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-11-30__Azzurro Solutions Corp.__0001477932-23-008872_business.txt,True,False,False,2444
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-30__SigmaRenoPro, Inc.__0001683168-23-008537.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-30__SigmaRenoPro, Inc.__0001683168-23-008537.txt",True,False,False,2339
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-30__SigmaRenoPro, Inc.__0001683168-23-008545.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-30__SigmaRenoPro, Inc.__0001683168-23-008545.txt",True,False,False,2339
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-30__SigmaRenoPro, Inc.__0001683168-23-008553.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-11-30__SigmaRenoPro, Inc.__0001683168-23-008553.txt",True,False,False,2339
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-01__Buildablock Corp.__0001493152-23-043326.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-12-01__Buildablock Corp.__0001493152-23-043326_business.txt,True,False,False,9720
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-07__NITCHES INC__0001393905-23-000404.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-07__NITCHES INC__0001393905-23-000404.txt,True,False,False,25035
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-07__SEGUIN NATURAL HAIR PRODUCTS INC.__0001214659-23-016143.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-07__SEGUIN NATURAL HAIR PRODUCTS INC.__0001214659-23-016143.txt,True,False,False,3500
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-08__Coretag Holdings, Inc.__0001017386-23-000407.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-12-08__Coretag Holdings, Inc.__0001017386-23-000407_business.txt",True,False,False,8234
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-12__Inotiv, Inc.__0001628280-23-041266.txt","C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-12-12__Inotiv, Inc.__0001628280-23-041266_business.txt",True,False,False,21925
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-12__PARKS AMERICA, INC__0001493152-23-044561.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-12__PARKS AMERICA, INC__0001493152-23-044561.txt",True,False,False,11091
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-14__AMTECH SYSTEMS INC__0000950170-23-070422.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-14__AMTECH SYSTEMS INC__0000950170-23-070422.txt,True,False,False,6568
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-15__APPLIED MATERIALS INC _DE__0000006951-23-000041.txt,C:\JuneKim0712\Code\daeun\2023_10K_business_recheck\2023-12-15__APPLIED MATERIALS INC _DE__0000006951-23-000041_business.txt,True,False,False,1127
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-18__Optex Systems Holdings Inc__0001493152-23-045259.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-18__Optex Systems Holdings Inc__0001493152-23-045259.txt,True,False,False,117105
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-19__Kingfish Holding Corp__0001477932-23-009244.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-19__Kingfish Holding Corp__0001477932-23-009244.txt,True,False,False,61172
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-21__Bloom HoldCo LLC__0001213900-23-097443.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-21__Bloom HoldCo LLC__0001213900-23-097443.txt,True,False,False,3561
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-21__Limoneira CO__0001342423-23-000037.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-21__Limoneira CO__0001342423-23-000037.txt,True,False,False,9257
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-22__BALLY, CORP.__0001640334-23-002346.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-22__BALLY, CORP.__0001640334-23-002346.txt",True,False,False,8271
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-22__Summit Networks Inc.__0001091818-23-000203.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-22__Summit Networks Inc.__0001091818-23-000203.txt,True,False,False,3804
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-22__TANICO Inc.__0001477932-23-009296.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-22__TANICO Inc.__0001477932-23-009296.txt,True,False,False,6354
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-22__Voip-pal.com Inc__0001493152-23-045839.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-22__Voip-pal.com Inc__0001493152-23-045839.txt,True,False,False,27752
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-27__SideChannel, Inc.__0001493152-23-046278.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-27__SideChannel, Inc.__0001493152-23-046278.txt",True,False,False,113710
"C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-28__DELTA APPAREL, INC__0001437749-23-035505.txt","C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-28__DELTA APPAREL, INC__0001437749-23-035505.txt",True,False,False,14168
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-28__DFP HOLDINGS Ltd__0001493152-23-046325.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-28__DFP HOLDINGS Ltd__0001493152-23-046325.txt,True,False,False,5950
C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-29__NORTH EUROPEAN OIL ROYALTY TRUST__0000072633-23-000016.txt,C:\JuneKim0712\Code\daeun\2023_10K_business\2023-12-29__NORTH EUROPEAN OIL ROYALTY TRUST__0000072633-23-000016.txt,True,False,False,12681
