manifest_index,source_file,cleaned_file_manifest,cleaned_file_local,cleaned_file_exists,cleaned_chars_manifest,has_competition_term_anywhere,business_file_manifest,has_business_section
5746,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1938750\2023-03-31__Exeter Automobile Receivables Trust 2022-4__0000929638-23-001048.txt,2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-4__0000929638-23-001048.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-4__0000929638-23-001048.txt,True,12960,False,,False
5747,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1939937\2023-09-01__L A M Y__0001683168-23-006240.txt,2023_10K_cleaned\2023-09-01__L A M Y__0001683168-23-006240.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-01__L A M Y__0001683168-23-006240.txt,True,50144,True,,False
5748,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1941255\2023-03-31__Santander Drive Auto Receivables Trust 2022-5__0001193125-23-086169.txt,2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-5__0001193125-23-086169.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-5__0001193125-23-086169.txt,True,8960,False,,False
5749,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1941360\2023-08-30__Neolara Corp.__0001683168-23-006160.txt,2023_10K_cleaned\2023-08-30__Neolara Corp.__0001683168-23-006160.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-08-30__Neolara Corp.__0001683168-23-006160.txt,True,49983,True,,False
5751,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1941405\2023-06-29__Nissan Auto Receivables 2022-B Owner Trust__0001193125-23-178467.txt,2023_10K_cleaned\2023-06-29__Nissan Auto Receivables 2022-B Owner Trust__0001193125-23-178467.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-29__Nissan Auto Receivables 2022-B Owner Trust__0001193125-23-178467.txt,True,8653,False,,False
5753,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1945619\2023-03-30__Bellatora, Inc.__0001683168-23-001957.txt","2023_10K_cleaned\2023-03-30__Bellatora, Inc.__0001683168-23-001957.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Bellatora, Inc.__0001683168-23-001957.txt",True,100418,True,,False
5755,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1946318\2023-03-31__Exeter Automobile Receivables Trust 2022-5__0000929638-23-001049.txt,2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-5__0000929638-23-001049.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-5__0000929638-23-001049.txt,True,12234,False,,False
5756,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1946375\2023-03-20__Benchmark 2022-B37 Mortgage Trust__0001888524-23-003573.txt,2023_10K_cleaned\2023-03-20__Benchmark 2022-B37 Mortgage Trust__0001888524-23-003573.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-20__Benchmark 2022-B37 Mortgage Trust__0001888524-23-003573.txt,True,71384,False,,False
5757,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1946472\2023-03-24__ALLY AUTO RECEIVABLES TRUST 2022-2__0001946472-23-000024.txt,2023_10K_cleaned\2023-03-24__ALLY AUTO RECEIVABLES TRUST 2022-2__0001946472-23-000024.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__ALLY AUTO RECEIVABLES TRUST 2022-2__0001946472-23-000024.txt,True,15609,False,,False
5758,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1946521\2023-05-26__CarMax Auto Owner Trust 2022-4__0001946521-23-000027.txt,2023_10K_cleaned\2023-05-26__CarMax Auto Owner Trust 2022-4__0001946521-23-000027.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-26__CarMax Auto Owner Trust 2022-4__0001946521-23-000027.txt,True,9105,False,,False
5759,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1946790\2023-03-27__Toyota Auto Receivables 2022-D Owner Trust__0000929638-23-000933.txt,2023_10K_cleaned\2023-03-27__Toyota Auto Receivables 2022-D Owner Trust__0000929638-23-000933.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Toyota Auto Receivables 2022-D Owner Trust__0000929638-23-000933.txt,True,14103,False,,False
5760,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1947426\2023-03-31__Santander Drive Auto Receivables Trust 2022-7__0001193125-23-086149.txt,2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-7__0001193125-23-086149.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Santander Drive Auto Receivables Trust 2022-7__0001193125-23-086149.txt,True,8986,False,,False
5761,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1947427\2023-03-30__Daimler Trucks Retail Trust 2022-1__0001853620-23-000136.txt,2023_10K_cleaned\2023-03-30__Daimler Trucks Retail Trust 2022-1__0001853620-23-000136.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__Daimler Trucks Retail Trust 2022-1__0001853620-23-000136.txt,True,13823,False,,False
5763,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1948175\2023-03-17__3650R 2022-PF2 Commercial Mortgage Trust__0001888524-23-003445.txt,2023_10K_cleaned\2023-03-17__3650R 2022-PF2 Commercial Mortgage Trust__0001888524-23-003445.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-17__3650R 2022-PF2 Commercial Mortgage Trust__0001888524-23-003445.txt,True,70239,False,,False
5766,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1948523\2023-01-26__John Deere Owner Trust 2022-C__0001558370-23-000590.txt,2023_10K_cleaned\2023-01-26__John Deere Owner Trust 2022-C__0001558370-23-000590.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-01-26__John Deere Owner Trust 2022-C__0001558370-23-000590.txt,True,12525,False,,False
5768,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1949543\2023-03-08__Sitio Royalties Corp.__0000950170-23-006714.txt,2023_10K_cleaned\2023-03-08__Sitio Royalties Corp.__0000950170-23-006714.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-08__Sitio Royalties Corp.__0000950170-23-006714.txt,True,600483,True,,False
5769,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1949662\2023-03-23__Hyundai Auto Receivables Trust 2022-C__0001104659-23-035968.txt,2023_10K_cleaned\2023-03-23__Hyundai Auto Receivables Trust 2022-C__0001104659-23-035968.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-23__Hyundai Auto Receivables Trust 2022-C__0001104659-23-035968.txt,True,10548,False,,False
5770,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1950140\2023-03-14__BBCMS Mortgage Trust 2022-C18__0001888524-23-003225.txt,2023_10K_cleaned\2023-03-14__BBCMS Mortgage Trust 2022-C18__0001888524-23-003225.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__BBCMS Mortgage Trust 2022-C18__0001888524-23-003225.txt,True,65957,False,,False
5771,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1950141\2023-03-29__BANK 2022-BNK44__0001888524-23-004553.txt,2023_10K_cleaned\2023-03-29__BANK 2022-BNK44__0001888524-23-004553.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__BANK 2022-BNK44__0001888524-23-004553.txt,True,31697,False,,False
5772,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1950632\2023-03-30__CNH Equipment Trust 2022-C__0001104659-23-039037.txt,2023_10K_cleaned\2023-03-30__CNH Equipment Trust 2022-C__0001104659-23-039037.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-30__CNH Equipment Trust 2022-C__0001104659-23-039037.txt,True,15155,False,,False
5773,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1950741\2023-06-29__Nissan Auto Lease Trust 2023-A__0001193125-23-178448.txt,2023_10K_cleaned\2023-06-29__Nissan Auto Lease Trust 2023-A__0001193125-23-178448.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-29__Nissan Auto Lease Trust 2023-A__0001193125-23-178448.txt,True,9707,False,,False
5774,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1950786\2023-03-24__World Omni Auto Receivables Trust 2022-D__0001104659-23-036486.txt,2023_10K_cleaned\2023-03-24__World Omni Auto Receivables Trust 2022-D__0001104659-23-036486.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__World Omni Auto Receivables Trust 2022-D__0001104659-23-036486.txt,True,11385,False,,False
5775,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1951118\2023-03-27__Mercedes-Benz Auto Receivables Trust 2022-1__0001853620-23-000117.txt,2023_10K_cleaned\2023-03-27__Mercedes-Benz Auto Receivables Trust 2022-1__0001853620-23-000117.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-27__Mercedes-Benz Auto Receivables Trust 2022-1__0001853620-23-000117.txt,True,18156,False,,False
5777,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1951752\2023-03-22__Ford Credit Auto Owner Trust 2022-D__0001951752-23-000016.txt,2023_10K_cleaned\2023-03-22__Ford Credit Auto Owner Trust 2022-D__0001951752-23-000016.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-22__Ford Credit Auto Owner Trust 2022-D__0001951752-23-000016.txt,True,8503,False,,False
5779,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1954336\2023-03-24__ALLY AUTO RECEIVABLES TRUST 2022-3__0001954336-23-000024.txt,2023_10K_cleaned\2023-03-24__ALLY AUTO RECEIVABLES TRUST 2022-3__0001954336-23-000024.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__ALLY AUTO RECEIVABLES TRUST 2022-3__0001954336-23-000024.txt,True,15626,False,,False
5780,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1954436\2023-03-31__Exeter Automobile Receivables Trust 2022-6__0000929638-23-001050.txt,2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-6__0000929638-23-001050.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__Exeter Automobile Receivables Trust 2022-6__0000929638-23-001050.txt,True,12571,False,,False
5783,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1959426\2023-05-26__CarMax Auto Owner Trust 2023-1__0001959426-23-000024.txt,2023_10K_cleaned\2023-05-26__CarMax Auto Owner Trust 2023-1__0001959426-23-000024.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-05-26__CarMax Auto Owner Trust 2023-1__0001959426-23-000024.txt,True,9105,False,,False
5788,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1962487\2023-06-23__Honda Auto Receivables 2023-1 Owner Trust__0000950170-23-029585.txt,2023_10K_cleaned\2023-06-23__Honda Auto Receivables 2023-1 Owner Trust__0000950170-23-029585.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-06-23__Honda Auto Receivables 2023-1 Owner Trust__0000950170-23-029585.txt,True,10747,False,,False
5789,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\1967097\2023-12-29__Atmos Energy Kansas Securitization I, LLC__0001967097-23-000004.txt","2023_10K_cleaned\2023-12-29__Atmos Energy Kansas Securitization I, LLC__0001967097-23-000004.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-29__Atmos Energy Kansas Securitization I, LLC__0001967097-23-000004.txt",True,13758,False,,False
5792,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\19745\2023-02-22__CHESAPEAKE UTILITIES CORP__0001628280-23-004607.txt,2023_10K_cleaned\2023-02-22__CHESAPEAKE UTILITIES CORP__0001628280-23-004607.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-22__CHESAPEAKE UTILITIES CORP__0001628280-23-004607.txt,True,395400,True,,False
5797,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\19871\2023-03-29__CHICAGO RIVET & MACHINE CO__0001193125-23-083675.txt,2023_10K_cleaned\2023-03-29__CHICAGO RIVET & MACHINE CO__0001193125-23-083675.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__CHICAGO RIVET & MACHINE CO__0001193125-23-083675.txt,True,73613,True,,False
5803,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\20286\2023-02-23__CINCINNATI FINANCIAL CORP__0000020286-23-000008.txt,2023_10K_cleaned\2023-02-23__CINCINNATI FINANCIAL CORP__0000020286-23-000008.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-23__CINCINNATI FINANCIAL CORP__0000020286-23-000008.txt,True,574433,True,,False
5809,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\205402\2023-03-16__GRAYBAR ELECTRIC CO INC__0000205402-23-000009.txt,2023_10K_cleaned\2023-03-16__GRAYBAR ELECTRIC CO INC__0000205402-23-000009.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__GRAYBAR ELECTRIC CO INC__0000205402-23-000009.txt,True,7394,False,,False
5811,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\20947\2023-03-24__CLEVELAND ELECTRIC ILLUMINATING CO__0001578443-23-000007.txt,2023_10K_cleaned\2023-03-24__CLEVELAND ELECTRIC ILLUMINATING CO__0001578443-23-000007.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__CLEVELAND ELECTRIC ILLUMINATING CO__0001578443-23-000007.txt,True,17728,False,,False
5819,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\216228\2023-02-15__ITT INC.__0000216228-23-000004.txt,2023_10K_cleaned\2023-02-15__ITT INC.__0000216228-23-000004.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-15__ITT INC.__0000216228-23-000004.txt,True,350307,True,,False
5821,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\216877\2023-12-20__PISMO COAST VILLAGE INC__0001513162-23-000162.txt,2023_10K_cleaned\2023-12-20__PISMO COAST VILLAGE INC__0001513162-23-000162.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-20__PISMO COAST VILLAGE INC__0001513162-23-000162.txt,True,125705,True,,False
5823,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\2178\2023-03-16__ADAMS RESOURCES & ENERGY, INC.__0000002178-23-000038.txt","2023_10K_cleaned\2023-03-16__ADAMS RESOURCES & ENERGY, INC.__0000002178-23-000038.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__ADAMS RESOURCES & ENERGY, INC.__0000002178-23-000038.txt",True,307156,True,,False
5832,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\23194\2023-02-17__COMSTOCK RESOURCES INC__0000023194-23-000009.txt,2023_10K_cleaned\2023-02-17__COMSTOCK RESOURCES INC__0000023194-23-000009.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-17__COMSTOCK RESOURCES INC__0000023194-23-000009.txt,True,256937,True,,False
5836,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\23632\2023-02-16__CONSOLIDATED EDISON CO OF NEW YORK INC__0001047862-23-000038.txt,2023_10K_cleaned\2023-02-16__CONSOLIDATED EDISON CO OF NEW YORK INC__0001047862-23-000038.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-16__CONSOLIDATED EDISON CO OF NEW YORK INC__0001047862-23-000038.txt,True,724158,True,,False
5837,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\23795\2023-02-23__CTO Realty Growth, Inc.__0001558370-23-001933.txt","2023_10K_cleaned\2023-02-23__CTO Realty Growth, Inc.__0001558370-23-001933.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-23__CTO Realty Growth, Inc.__0001558370-23-001933.txt",True,456063,True,,False
5849,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\26172\2023-02-14__CUMMINS INC__0000026172-23-000005.txt,2023_10K_cleaned\2023-02-14__CUMMINS INC__0000026172-23-000005.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-14__CUMMINS INC__0000026172-23-000005.txt,True,443656,True,,False
5852,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\27093\2023-07-31__U.S. GOLD CORP.__0001493152-23-026120.txt,2023_10K_cleaned\2023-07-31__U.S. GOLD CORP.__0001493152-23-026120.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-07-31__U.S. GOLD CORP.__0001493152-23-026120.txt,True,249623,True,,False
5854,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\27430\2023-03-01__DAYTON POWER & LIGHT CO__0000787250-23-000006.txt,2023_10K_cleaned\2023-03-01__DAYTON POWER & LIGHT CO__0000787250-23-000006.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-01__DAYTON POWER & LIGHT CO__0000787250-23-000006.txt,True,436641,True,,False
5857,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\276720\2023-11-15__PURE CYCLE CORP__0001558370-23-019110.txt,2023_10K_cleaned\2023-11-15__PURE CYCLE CORP__0001558370-23-019110.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-15__PURE CYCLE CORP__0001558370-23-019110.txt,True,368427,True,,False
5858,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\27673\2023-12-15__DEERE JOHN CAPITAL CORP__0001558370-23-019816.txt,2023_10K_cleaned\2023-12-15__DEERE JOHN CAPITAL CORP__0001558370-23-019816.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-12-15__DEERE JOHN CAPITAL CORP__0001558370-23-019816.txt,True,239285,True,,False
5859,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\277135\2023-02-21__W.W. GRAINGER, INC.__0000277135-23-000014.txt","2023_10K_cleaned\2023-02-21__W.W. GRAINGER, INC.__0000277135-23-000014.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-21__W.W. GRAINGER, INC.__0000277135-23-000014.txt",True,226407,True,,False
5868,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\28385\2023-02-23__DTE Electric Co__0000936340-23-000073.txt,2023_10K_cleaned\2023-02-23__DTE Electric Co__0000936340-23-000073.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-23__DTE Electric Co__0000936340-23-000073.txt,True,515916,True,,False
5870,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\28823\2023-03-16__DIEBOLD NIXDORF, Inc__0000028823-23-000078.txt","2023_10K_cleaned\2023-03-16__DIEBOLD NIXDORF, Inc__0000028823-23-000078.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-16__DIEBOLD NIXDORF, Inc__0000028823-23-000078.txt",True,451900,True,,False
5872,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\29002\2023-02-10__DIODES INC _DEL___0000950170-23-002499.txt,2023_10K_cleaned\2023-02-10__DIODES INC _DEL___0000950170-23-002499.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-10__DIODES INC _DEL___0000950170-23-002499.txt,True,334331,True,,False
5883,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\30371\2023-03-29__Duke Energy Carolinas, LLC__0001881226-23-000005.txt","2023_10K_cleaned\2023-03-29__Duke Energy Carolinas, LLC__0001881226-23-000005.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__Duke Energy Carolinas, LLC__0001881226-23-000005.txt",True,8854,False,,False
5899,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\313927\2023-02-16__CHURCH & DWIGHT CO INC _DE___0000950170-23-003066.txt,2023_10K_cleaned\2023-02-16__CHURCH & DWIGHT CO INC _DE___0000950170-23-003066.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-16__CHURCH & DWIGHT CO INC _DE___0000950170-23-003066.txt,True,351087,True,,False
5900,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\314203\2023-03-14__McEwen Mining Inc.__0001558370-23-003621.txt,2023_10K_cleaned\2023-03-14__McEwen Mining Inc.__0001558370-23-003621.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-14__McEwen Mining Inc.__0001558370-23-003621.txt,True,407929,True,,False
5907,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\315213\2023-02-10__ROBERT HALF INTERNATIONAL INC.__0000315213-23-000016.txt,2023_10K_cleaned\2023-02-10__ROBERT HALF INTERNATIONAL INC.__0000315213-23-000016.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-10__ROBERT HALF INTERNATIONAL INC.__0000315213-23-000016.txt,True,211604,True,,False
5909,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\315256\2023-03-29__PUBLIC SERVICE CO OF NEW HAMPSHIRE__0001104659-23-038314.txt,2023_10K_cleaned\2023-03-29__PUBLIC SERVICE CO OF NEW HAMPSHIRE__0001104659-23-038314.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-29__PUBLIC SERVICE CO OF NEW HAMPSHIRE__0001104659-23-038314.txt,True,12096,False,,False
5915,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\315852\2023-02-27__RANGE RESOURCES CORP__0000950170-23-004687.txt,2023_10K_cleaned\2023-02-27__RANGE RESOURCES CORP__0000950170-23-004687.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-27__RANGE RESOURCES CORP__0000950170-23-004687.txt,True,441331,True,,False
5917,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\315958\2023-03-24__CREDITRISKMONITOR COM INC__0001140361-23-013676.txt,2023_10K_cleaned\2023-03-24__CREDITRISKMONITOR COM INC__0001140361-23-013676.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-24__CREDITRISKMONITOR COM INC__0001140361-23-013676.txt,True,124239,True,,False
5937,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\3197\2023-03-06__CECO ENVIRONMENTAL CORP__0000950170-23-006169.txt,2023_10K_cleaned\2023-03-06__CECO ENVIRONMENTAL CORP__0000950170-23-006169.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-06__CECO ENVIRONMENTAL CORP__0000950170-23-006169.txt,True,298104,True,,False
5944,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\32604\2023-11-13__EMERSON ELECTRIC CO__0000032604-23-000044.txt,2023_10K_cleaned\2023-11-13__EMERSON ELECTRIC CO__0000032604-23-000044.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-11-13__EMERSON ELECTRIC CO__0000032604-23-000044.txt,True,271033,True,,False
5949,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\33488\2023-02-24__ESCALADE INC__0001437749-23-004461.txt,2023_10K_cleaned\2023-02-24__ESCALADE INC__0001437749-23-004461.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-02-24__ESCALADE INC__0001437749-23-004461.txt,True,178682,True,,False
5950,C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\33533\2023-09-21__ESPEY MFG & ELECTRONICS CORP__0001174947-23-001137.txt,2023_10K_cleaned\2023-09-21__ESPEY MFG & ELECTRONICS CORP__0001174947-23-001137.txt,C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-09-21__ESPEY MFG & ELECTRONICS CORP__0001174947-23-001137.txt,True,106624,True,,False
5959,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\34956\2023-03-31__TENAX THERAPEUTICS, INC.__0001654954-23-003945.txt","2023_10K_cleaned\2023-03-31__TENAX THERAPEUTICS, INC.__0001654954-23-003945.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-31__TENAX THERAPEUTICS, INC.__0001654954-23-003945.txt",True,302503,True,,False
5967,"C:\JuneKim0712\Code\daeun\SEC\2023_10K_raw\351817\2023-03-02__SILVERBOW RESOURCES, INC.__0000351817-23-000032.txt","2023_10K_cleaned\2023-03-02__SILVERBOW RESOURCES, INC.__0000351817-23-000032.txt","C:\JuneKim0712\Code\daeun\2023_10K_cleaned\2023-03-02__SILVERBOW RESOURCES, INC.__0000351817-23-000032.txt",True,337951,True,,False
